id,food_code,day_of_week,time,meal_name,food_source,at_home,grams,kcal,protein,carbs,sugar,fat,caffeine,alcohol
111239,11112210,3,11,Lunch,Cafeteria in a K-12 school,No,244,105,8.25,12.66,12.1,2.32,0,0
111239,24123301,3,18,Supper,Store - grocery/supermarket,Yes,33.75,59,10,0,0,1.84,0,0
111239,11432000,3,18,Supper,Store - grocery/supermarket,Yes,64,57,2.99,9.25,7.69,0.88,0,0
111240,92101000,7,8,Breakfast,Store - grocery/supermarket,Yes,270,3,0.32,0,0,0.05,108,0
111240,54304000,7,17,Snack,From someone else/gift,No,12,59,1.31,7.13,0.54,2.73,0,0
111240,71803010,7,18,Dinner,From someone else/gift,No,449.5,410,17.57,38.5,18.56,21.07,0,0
111240,51133020,7,8,Breakfast,Store - grocery/supermarket,Yes,28,84,3.31,15.96,1.42,0.75,0,0
111240,81101000,7,8,Breakfast,Store - grocery/supermarket,Yes,18.67,139,0.16,0.01,0.11,15.34,0,0
111240,71104030,7,11,Brunch,Restaurant with waiter/waitress,No,320,402,5.99,65.46,5.19,13.61,0,0
111240,75511010,7,11,Brunch,Restaurant with waiter/waitress,No,2.67,0,0.03,0.02,0,0.02,0,0
111240,71104030,7,11,Brunch,Restaurant with waiter/waitress,No,80,101,1.5,16.36,1.3,3.4,0,0
111240,92410610,7,10,Drink,From someone else/gift,No,108.5,37,0,9.51,9.66,0,0,0
111240,94000100,7,20,Drink,NA,Yes,525,0,0,0,0,0,0,0
111240,93401020,7,17,Snack,From someone else/gift,No,75,62,0.05,1.95,0.72,0,0,7.7
111240,32101500,7,11,Brunch,Restaurant with waiter/waitress,No,310,891,42.81,26.29,3.64,68.53,0,0
111240,12120100,7,8,Breakfast,Store - grocery/supermarket,Yes,30,39,0.94,1.29,1.24,3.45,0,0
111240,93401020,7,11,Brunch,Restaurant with waiter/waitress,No,450,369,0.32,11.7,4.32,0,0,46.4
111240,54338010,7,18,Dinner,From someone else/gift,No,36,159,3.22,25.25,3,5.5,0,0
111240,71803010,7,18,Dinner,From someone else/gift,No,263.5,240,10.3,22.57,10.88,12.35,0,0
111241,58106555,7,20,Dinner,Restaurant fast food/pizza,Yes,248,699,29.12,79.31,8.09,29.54,0,0
111241,92410360,7,20,Dinner,Store - grocery/supermarket,Yes,372,156,0,38.54,36.98,0.93,33,0
111241,94100100,7,4,Drink,Store - grocery/supermarket,Yes,345,0,0,0,0,0,0,0
111241,71200220,7,10,Breakfast,Store - grocery/supermarket,Yes,58,282,3.78,32.43,3.17,18.02,0,0
111241,94100100,7,10,Breakfast,Store - grocery/supermarket,Yes,345,0,0,0,0,0,0,0
111242,58146322,6,9,Breakfast,Store - grocery/supermarket,No,531.25,654,31.16,101.74,12.97,13.7,0,0
111242,11111000,6,14,Dinner,"Other, specify",Yes,345.66,207,11.34,16.14,16.63,11.06,0,0
111242,92410550,6,21,Snack,Store - convenience type,Yes,217,106,0,27.84,27.99,0,33,0
111242,54401081,6,18,Snack,"Other, specify",Yes,28,157,1.64,14.99,0.89,10.08,0,0
111242,58100135,6,17,Dinner,Restaurant fast food/pizza,Yes,313,738,36.03,40.84,6.06,47.51,0,0
111242,57223000,6,14,Dinner,"Other, specify",Yes,85,342,3.93,73.19,29.14,3.42,0,0
111242,91101010,6,9,Breakfast,Store - grocery/supermarket,No,12.5,48,0,12.45,12.48,0.04,0,0
111242,58101357,6,17,Dinner,Restaurant fast food/pizza,Yes,135,270,11.78,25.7,1.95,13.27,0,0
111242,56205000,6,17,Dinner,Restaurant fast food/pizza,Yes,19.75,26,0.53,5.53,0.01,0.06,0,0
111243,63223020,3,8,Breakfast,Store - grocery/supermarket,Yes,54,17,0.36,4.15,2.64,0.16,0,0
111243,63101000,3,21,Snack,Store - grocery/supermarket,Yes,150,78,0.39,20.72,15.59,0.26,0,0
111243,14640105,3,12,Lunch,Store - grocery/supermarket,Yes,87,288,9.37,24.97,4.37,16.72,0,0
111243,41201010,3,18,Dinner,From someone else/gift,No,65,68,2.94,14.02,5.35,0.58,0,0
111243,92410710,3,18,Dinner,Store - grocery/supermarket,No,31,13,0,3.29,3.29,0,0,0
111243,11111000,3,8,Breakfast,Store - grocery/supermarket,Yes,106.75,64,3.5,4.99,5.14,3.42,0,0
111243,32130120,3,8,Breakfast,Store - grocery/supermarket,Yes,65,131,8.36,0.73,0.39,10.38,0,0
111243,62104100,3,15,Snack,Store - grocery/supermarket,Yes,24,58,0.81,15.03,12.83,0.12,0,0
111243,94100100,3,13,Drink,Store - grocery/supermarket,Yes,45,0,0,0,0,0,0,0
111243,64100110,3,13,Drink,Store - grocery/supermarket,Yes,46.5,23,0.07,5.79,5.08,0.06,0,0
111243,63223020,3,20,Dinner,Store - grocery/supermarket,No,54,17,0.36,4.15,2.64,0.16,0,0
111243,58145135,3,18,Dinner,From someone else/gift,No,115,241,13.56,17.41,2.69,12.78,0,0
111243,94100100,3,21,Snack,Store - grocery/supermarket,Yes,180,0,0,0,0,0,0,0
111243,94100100,3,15,Snack,Store - grocery/supermarket,Yes,105,0,0,0,0,0,0,0
111243,63101000,3,12,Lunch,Store - grocery/supermarket,Yes,100,52,0.26,13.81,10.39,0.17,0,0
111243,22701040,3,18,Dinner,From someone else/gift,No,33.5,115,7.18,4.27,3.48,7.47,0,0
111243,11111000,3,12,Lunch,Store - grocery/supermarket,Yes,152.5,92,5,7.12,7.34,4.88,0,0
111243,12220200,3,20,Dinner,Store - grocery/supermarket,No,4.69,15,0.06,1.08,1.08,1.19,0,0
111243,71600950,3,18,Dinner,Store - grocery/supermarket,No,68.75,120,2.09,10.56,1.24,7.8,0,0
111243,64100110,3,15,Snack,Store - grocery/supermarket,Yes,108.5,54,0.17,13.52,11.85,0.13,0,0
111243,94100100,3,18,Dinner,Store - grocery/supermarket,No,105,0,0,0,0,0,0,0
111243,53101100,3,20,Dinner,Store - grocery/supermarket,No,51.2,132,3.12,30.05,15.62,0.15,0,0
111243,11112110,3,18,Dinner,From someone else/gift,No,106.75,53,3.58,5.24,5.22,2.03,0,0
111243,91708030,3,15,Snack,Store - grocery/supermarket,Yes,26,95,0.14,21.92,13.88,0.74,0,0
111244,21103110,7,12,Brunch,Restaurant with waiter/waitress,No,113.4,281,28.38,13.79,1.45,12.5,0,0
111244,58146342,7,19,Dinner,Store - grocery/supermarket,Yes,187.5,216,11.34,35.91,4.58,3.17,0,0
111244,58131535,7,16,Snack,Restaurant with waiter/waitress,Yes,187.5,297,11.19,30.18,3.29,14.43,0,0
111244,58131520,7,16,Snack,Restaurant with waiter/waitress,Yes,187.5,183,7.45,28.55,6.74,4.31,0,0
111244,58146322,7,19,Dinner,Store - grocery/supermarket,Yes,187.5,231,11,35.91,4.58,4.84,0,0
111244,93404560,7,12,Brunch,Restaurant with waiter/waitress,No,630,595,0.28,52.01,46.2,0.28,0,56.2
111244,51107010,7,12,Brunch,Restaurant with waiter/waitress,No,128,348,13.76,66.41,5.91,3.1,0,0
111244,89902040,7,12,Brunch,Restaurant with waiter/waitress,No,15,6,0.17,1.4,0.64,0.02,0,0
111244,94100100,7,11,Extended consumption,Store - grocery/supermarket,Yes,1521,0,0,0,0,0,0,0
111244,91611000,7,21,Snack,Store - grocery/supermarket,Yes,50,40,0,9.62,6.83,0.12,0,0
111244,14107010,7,12,Brunch,Restaurant with waiter/waitress,No,28.25,84,6.7,1.25,0.51,5.76,0,0
111244,71401031,7,12,Brunch,Restaurant with waiter/waitress,No,25,72,0.87,9.3,0.07,3.51,0,0
111245,83100200,1,10,Breakfast,Store - grocery/supermarket,Yes,10.5,62,0.09,0.36,0.26,6.74,0,0
111245,94100100,1,18,Snack,Mail order purchase,Yes,315,0,0,0,0,0,0,0
111245,75117020,1,19,Dinner,Store - grocery/supermarket,Yes,40,16,0.44,3.74,1.7,0.04,0,0
111245,61119010,1,19,Dinner,Grown or caught by you or someone you know,Yes,154,72,1.45,18.1,14.4,0.19,0,0
111245,75122200,1,19,Dinner,Store - grocery/supermarket,Yes,50,13,0.5,3.02,2.1,0.15,0,0
111245,91101010,1,9,Breakfast,Store - grocery/supermarket,Yes,2.08,8,0,2.08,2.08,0.01,0,0
111245,41208100,1,19,Dinner,Store - grocery/supermarket,Yes,341.25,625,36.51,70.18,1.29,23.47,0,0
111245,13110100,1,20,Snack,Store - grocery/supermarket,Yes,177.19,367,6.2,41.82,37.6,19.49,0,0
111245,72116000,1,19,Dinner,Store - grocery/supermarket,Yes,30.63,5,0.42,0.88,0.24,0.05,0,0
111245,89902100,1,10,Breakfast,Store - grocery/supermarket,Yes,12,56,4.07,0.2,0,4.21,0,0
111245,91705010,1,18,Snack,From someone else/gift,Yes,10.5,56,0.8,6.24,5.41,3.11,2,0
111245,89902070,1,10,Breakfast,Store - grocery/supermarket,Yes,15,3,0.13,0.58,0.4,0.03,0,0
111245,54401021,1,16,Lunch,Store - grocery/supermarket,Yes,33.75,180,2.07,19.18,0.09,11.17,0,0
111245,14104100,1,19,Dinner,Store - grocery/supermarket,Yes,37.66,154,8.78,0.92,0.12,12.81,0,0
111245,42100050,1,19,Dinner,Store - grocery/supermarket,Yes,8.88,54,1.74,1.87,0.4,4.76,0,0
111245,63101000,1,19,Dinner,Store - grocery/supermarket,Yes,93.75,49,0.24,12.95,9.74,0.16,0,0
111245,93301100,1,18,Snack,Store - grocery/supermarket,Yes,75.15,92,0.06,12.07,12.07,0.06,0,6.2
111245,89902020,1,10,Breakfast,Store - grocery/supermarket,Yes,6,1,0.07,0.18,0.08,0.01,0,0
111245,53260400,1,10,Breakfast,From someone else/gift,Yes,30,157,3.1,15.16,0,9.31,0,0
111245,94100100,1,10,Extended consumption,Mail order purchase,Yes,2100,0,0,0,0,0,0,0
111245,72125100,1,19,Dinner,Store - grocery/supermarket,Yes,21.88,5,0.63,0.79,0.09,0.09,0,0
111245,51301010,1,10,Breakfast,Store - grocery/supermarket,Yes,21,58,2.24,9.98,1.2,0.95,0,0
111245,31105030,1,10,Breakfast,Store - grocery/supermarket,Yes,82.5,158,9.66,0.55,0.29,12.69,0,0
111245,12210200,1,9,Breakfast,Store - grocery/supermarket,Yes,15,20,0.15,1.71,1.71,1.5,0,0
111245,83201000,1,19,Dinner,Store - grocery/supermarket,Yes,15.3,15,0.78,0.44,0.43,1.1,0,0
111245,92101000,1,9,Breakfast,Store - grocery/supermarket,Yes,360,4,0.43,0,0,0.07,144,0
111246,57349000,1,18,Snack,Store - grocery/supermarket,Yes,15.38,57,0.61,13.72,5.45,0.26,0,0
111246,71401030,1,15,Dinner,Restaurant fast food/pizza,No,45,140,1.54,18.65,0.14,6.63,0,0
111246,11111000,1,18,Snack,Store - grocery/supermarket,Yes,61,37,2,2.85,2.93,1.95,0,0
111246,92410550,1,8,Extended consumption,Store - convenience type,No,2096.53,1027,0,268.99,270.45,0,314,0
111246,24127220,1,15,Dinner,Restaurant fast food/pizza,No,175,475,33.75,18.64,0.18,29.59,0,0
111247,53206000,7,23,Snack,From someone else/gift,Yes,135,664,6.89,88.24,44.42,33.37,15,0
111247,24124201,7,19,Dinner,Store - grocery/supermarket,Yes,120,211,35.54,0,0,6.54,0,0
111247,89902070,7,12,Lunch,From someone else/gift,Yes,40,7,0.35,1.56,1.05,0.08,0,0
111247,72201224,7,19,Dinner,Store - grocery/supermarket,Yes,120,65,3.43,8.05,2.06,3.16,0,0
111247,63107010,7,6,Breakfast,Store - grocery/supermarket,Yes,126,112,1.37,28.78,15.41,0.42,0,0
111247,91101010,7,6,Breakfast,Store - grocery/supermarket,Yes,16.67,64,0,16.6,16.63,0.05,0,0
111247,14410110,7,12,Lunch,From someone else/gift,Yes,42.53,131,6.84,3.76,2.65,9.81,0,0
111247,94100100,7,12,Lunch,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
111247,25230210,7,12,Lunch,From someone else/gift,Yes,84,89,14.03,0.23,0,3.13,0,0
111247,94100100,7,14,Extended consumption,Store - grocery/supermarket,Yes,1521,0,0,0,0,0,0,0
111247,53241500,7,23,Snack,From someone else/gift,Yes,45,209,2.41,30.3,12.29,8.8,0,0
111247,93101000,7,19,Dinner,Store - grocery/supermarket,Yes,360,155,1.66,12.78,0,0,0,14
111247,94100100,7,19,Dinner,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
111247,51109100,7,12,Lunch,From someone else/gift,Yes,57,157,5.19,31.75,0.74,0.68,0,0
111247,53233000,7,23,Snack,From someone else/gift,Yes,45,203,2.79,30.92,11.1,8.15,0,0
111247,14108020,7,19,Dinner,Store - grocery/supermarket,Yes,0.42,2,0.12,0.05,0,0.12,0,0
111247,92101000,7,6,Breakfast,Store - grocery/supermarket,Yes,1263.6,13,1.52,0,0,0.25,505,0
111247,89902020,7,12,Lunch,From someone else/gift,Yes,16,2,0.18,0.47,0.22,0.02,0,0
111247,91101010,7,12,Lunch,Store - grocery/supermarket,Yes,4.17,16,0,4.15,4.16,0.01,0,0
111247,75506010,7,12,Lunch,From someone else/gift,Yes,10,6,0.43,0.53,0.14,0.34,0,0
111247,11111000,7,6,Breakfast,Store - grocery/supermarket,Yes,45.75,27,1.5,2.14,2.2,1.46,0,0
111247,25221500,7,12,Lunch,From someone else/gift,Yes,84,318,17.7,0.61,0.22,26.59,0,0
111247,92101000,7,12,Lunch,Store - grocery/supermarket,Yes,270,3,0.32,0,0,0.05,108,0
111247,71508010,7,19,Dinner,Store - grocery/supermarket,Yes,315,411,7.59,58.64,4.18,17.44,0,0
111247,91746100,7,23,Snack,From someone else/gift,Yes,13,64,0.56,9.26,8.28,2.75,2,0
111247,93101000,7,20,Snack,Store - grocery/supermarket,Yes,360,155,1.66,12.78,0,0,0,14
111247,51186010,7,6,Breakfast,Store - grocery/supermarket,Yes,58,132,5.15,25.62,2.05,0.98,0,0
111247,81101000,7,6,Breakfast,Store - grocery/supermarket,Yes,18.67,134,0.16,0.01,0.01,15.14,0,0
111247,11111000,7,12,Lunch,Store - grocery/supermarket,Yes,2.54,2,0.08,0.12,0.12,0.08,0,0
111249,27510389,3,18,Dinner,Restaurant fast food/pizza,Yes,205,535,24.48,44.14,6.68,28.91,0,0
111249,71401030,3,18,Dinner,Restaurant fast food/pizza,Yes,180,562,6.17,74.59,0.54,26.51,0,0
111249,92410510,3,18,Dinner,Restaurant fast food/pizza,Yes,744,298,0.37,75.44,66.81,0.15,0,0
111249,94000100,3,10,Drink,NA,Yes,315,0,0,0,0,0,0,0
111249,58106555,3,13,Lunch,Restaurant fast food/pizza,Yes,248,699,29.12,79.31,8.09,29.54,0,0
111249,58106625,3,13,Lunch,Restaurant fast food/pizza,Yes,276,773,31.74,84.51,9.16,34.09,0,0
111250,58102010,2,20,Supper,From someone else/gift,No,105,261,16.28,16.06,0.37,14.67,0,0
111250,58106620,2,21,Snack,From someone else/gift,No,10.8,35,1.44,2.92,0.33,1.91,0,0
111250,92410310,2,16,Extended consumption,From someone else/gift,No,1292.03,543,0,133.85,128.43,3.23,116,0
111250,94000100,2,23,Drink,NA,No,180,0,0,0,0,0,0,0
111250,74401010,2,20,Supper,From someone else/gift,No,51,56,0.55,13.82,10.98,0.17,0,0
111250,27560300,2,20,Supper,From someone else/gift,No,114,285,9.77,30.73,8.6,13.7,0,0
111250,95310400,2,8,Breakfast,Store - convenience type,Yes,992,466,4.66,111.9,108.43,0,327,0
111250,58106550,2,21,Snack,From someone else/gift,No,9.8,32,1.37,2.84,0.32,1.73,0,0
111252,11111000,6,11,Lunch,Restaurant fast food/pizza,No,30.5,19,1,1.41,1.47,0.98,0,0
111252,14201010,6,19,Dinner,Restaurant with waiter/waitress,No,13.13,13,1.46,0.44,0.35,0.56,0,0
111252,54408105,6,14,Snack,Store - grocery/supermarket,No,10.8,40,1.06,8.47,0.23,0.31,0,0
111252,14410110,6,11,Lunch,Restaurant fast food/pizza,No,1.18,4,0.2,0.08,0.05,0.33,0,0
111252,91746300,6,10,Snack,Store - grocery/supermarket,No,12,45,0.01,10.3,5.9,0.36,0,0
111252,32130060,6,7,Breakfast,Store - grocery/supermarket,Yes,45,67,5.51,0.52,0.09,4.77,0,0
111252,11111000,6,7,Breakfast,Store - grocery/supermarket,Yes,91.5,56,2.99,4.24,4.4,2.93,0,0
111252,41201050,6,19,Dinner,Restaurant with waiter/waitress,No,130,150,5.69,30.28,13.5,1.76,0,0
111252,63101110,6,19,Dinner,Restaurant with waiter/waitress,No,15.63,11,0.03,2.73,2.29,0.03,0,0
111252,11112110,6,19,Dinner,Restaurant with waiter/waitress,No,30.5,15,1.03,1.5,1.49,0.58,0,0
111252,11111000,6,10,Snack,Store - grocery/supermarket,No,30.5,19,1,1.41,1.47,0.98,0,0
111252,81101000,6,7,Breakfast,Store - grocery/supermarket,Yes,2.33,17,0.02,0,0.01,1.92,0,0
111252,11710481,6,20,Infant feeding,Store - grocery/supermarket,Yes,244,140,4.21,14.32,14.32,7.59,0,0
111252,21401000,6,19,Dinner,Restaurant with waiter/waitress,No,8.44,17,2.45,0,0,0.82,0,0
111252,11112110,6,11,Lunch,Restaurant fast food/pizza,No,30.5,15,1.03,1.5,1.49,0.58,0,0
111252,25230210,6,11,Lunch,Restaurant fast food/pizza,No,8.75,9,1.46,0.02,0,0.33,0,0
111252,71200110,6,11,Lunch,Restaurant fast food/pizza,No,6,29,0.39,3.36,0.33,1.86,0,0
111252,51101050,6,11,Lunch,Restaurant fast food/pizza,No,4.7,13,0.48,2.36,0.15,0.16,0,0
111252,51301020,6,7,Breakfast,Store - grocery/supermarket,Yes,12.5,38,1.47,6.53,0.79,0.62,0,0
111252,11111000,6,19,Dinner,Restaurant with waiter/waitress,No,30.5,19,1,1.41,1.47,0.98,0,0
111252,94000100,6,10,Snack,NA,No,60,0,0,0,0,0,0,0
111252,53711000,6,10,Snack,From someone else/gift,No,8,33,0.45,5.62,2.31,1.33,0,0
111252,58145111,6,19,Dinner,Restaurant with waiter/waitress,No,57.5,87,3.12,10.81,1.78,3.49,0,0
111252,11111000,6,16,Snack,Store - grocery/supermarket,No,122,74,3.99,5.65,5.87,3.9,0,0
111252,54304005,6,16,Snack,Store - grocery/supermarket,No,10,49,1.09,5.94,0.45,2.27,0,0
111252,11111000,6,14,Snack,Store - grocery/supermarket,No,30.5,19,1,1.41,1.47,0.98,0,0
111252,73101010,6,11,Lunch,Restaurant fast food/pizza,No,20,8,0.19,1.92,0.95,0.05,0,0
111252,63107010,6,7,Breakfast,Store - grocery/supermarket,Yes,63,61,0.47,14.31,9.95,0.18,0,0
111253,94100100,5,7,Breakfast,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
111253,73101010,5,21,Brunch,Store - grocery/supermarket,No,60,25,0.56,5.75,2.84,0.14,0,0
111253,95230030,5,9,Breakfast,Store - grocery/supermarket,Yes,13.18,46,10.29,0.82,0,0.21,0,0
111253,75111000,5,21,Brunch,Store - grocery/supermarket,No,80,12,0.52,2.9,1.34,0.09,0,0
111253,92410510,5,21,Brunch,Store - grocery/supermarket,No,115,46,0.06,11.66,10.33,0.02,0,0
111253,28340660,5,13,Lunch,Store - grocery/supermarket,Yes,134.44,65,6.08,5.57,1.76,2.29,0,0
111253,25230780,5,21,Brunch,Store - grocery/supermarket,No,168,178,24.88,3.7,1.53,6.33,0,0
111253,89902020,5,21,Brunch,Store - grocery/supermarket,No,16,2,0.18,0.47,0.22,0.02,0,0
111253,51101000,5,21,Brunch,Store - grocery/supermarket,No,96,259,9.05,47.23,5.13,3.45,0,0
111253,71200210,5,16,Supper,Store - grocery/supermarket,Yes,42,205,2.73,23.49,2.3,13.05,0,0
111253,71200210,5,13,Lunch,Store - grocery/supermarket,Yes,42,205,2.73,23.49,2.3,13.05,0,0
111253,56203610,5,9,Breakfast,Store - grocery/supermarket,Yes,170,95,3.61,20.72,0.7,0.78,0,0
111253,94100100,5,16,Supper,Store - grocery/supermarket,Yes,507,0,0,0,0,0,0,0
111253,92309010,5,13,Lunch,Store - grocery/supermarket,Yes,402.5,153,0,35.22,31.88,0,4,0
111253,58401010,5,13,Lunch,Store - grocery/supermarket,Yes,137.25,71,3.86,10.9,1.67,1.32,0,0
111253,91701010,5,17,Snack,"Sport, recreation, or entertainment facility",Yes,15,85,2.57,4.94,2.77,6.58,1,0
111254,21102190,4,13,Lunch,Store - grocery/supermarket,No,113.4,297,29.75,0,0,18.88,0,0
111254,94100100,4,13,Lunch,Vending machine,No,480,0,0,0,0,0,0,0
111254,75511010,4,10,Snack,Store - grocery/supermarket,No,9,1,0.12,0.07,0.01,0.07,0,0
111254,75209021,4,13,Lunch,Store - grocery/supermarket,No,30,20,1.03,2.71,0.67,0.89,0,0
111254,61119010,4,10,Snack,From someone else/gift,No,77,38,0.71,9.07,6.9,0.1,0,0
111254,24123301,4,13,Lunch,Store - grocery/supermarket,No,113.4,200,33.59,0,0,6.18,0,0
111254,92410560,4,18,Drink,Store - grocery/supermarket,Yes,360,0,0.36,0,0,0,54,0
111254,94000100,4,18,Drink,NA,Yes,360,0,0,0,0,0,0,0
111254,95230020,4,5,Breakfast,Mail order purchase,Yes,24,95,12,5.28,0.96,2.88,0,0
111254,81302050,4,19,Supper,Store - grocery/supermarket,Yes,14,30,0.14,1.86,0.6,2.34,0,0
111254,34003100,4,10,Snack,Store - grocery/supermarket,No,180,448,19.69,36.09,3.12,24.75,0,0
111254,61119010,4,21,Snack,From someone else/gift,Yes,154,76,1.43,18.13,13.8,0.21,0,0
111254,73403010,4,13,Lunch,Store - grocery/supermarket,No,125,112,2.5,25.78,8.07,0.19,0,0
111254,94100100,4,10,Snack,Vending machine,No,480,0,0,0,0,0,0,0
111254,94000100,4,21,Snack,NA,Yes,480,0,0,0,0,0,0,0
111254,73410200,4,19,Supper,Store - grocery/supermarket,Yes,90,172,2.05,33.71,12.22,8.45,0,0
111254,26115140,4,19,Supper,Store - grocery/supermarket,Yes,226.8,493,25.74,26.58,0.44,30.93,0,0
111254,94000100,4,19,Supper,NA,Yes,480,0,0,0,0,0,0,0
111254,92101000,4,7,Drink,Store - grocery/supermarket,No,900,9,1.08,0,0,0.18,360,0
111254,42202000,4,18,Drink,Store - grocery/supermarket,Yes,32,204,7.2,7.14,3.36,16.35,0,0
111254,94000010,4,5,Breakfast,Mail order purchase,Yes,720,0,0,0,0,0,0,0
111254,94000100,4,5,Extended consumption,NA,Yes,1575,0,0,0,0,0,0,0
111255,63223020,7,19,Dinner,From someone else/gift,Yes,75,24,0.5,5.76,3.67,0.23,0,0
111255,94100100,7,19,Dinner,Store - grocery/supermarket,Yes,435,0,0,0,0,0,0,0
111255,94100100,7,8,Breakfast,Store - grocery/supermarket,Yes,435,0,0,0,0,0,0,0
111255,54325000,7,16,Snack,Store - grocery/supermarket,Yes,12,50,1.14,8.89,0.16,1.04,0,0
111255,83104000,7,19,Dinner,From someone else/gift,Yes,62.5,262,0.54,11.74,10.89,24.42,0,0
111255,92410310,7,16,Snack,Store - grocery/supermarket,Yes,372,156,0,38.54,36.98,0.93,33,0
111255,27214110,7,19,Dinner,From someone else/gift,Yes,233.63,373,32.22,15.79,5.24,19.46,0,0
111255,94100100,7,12,Extended consumption,Store - grocery/supermarket,No,240,0,0,0,0,0,0,0
111255,53105270,7,12,Lunch,From someone else/gift,No,340,1323,11.83,179.66,135.86,68.17,20,0
111255,75102750,7,19,Dinner,From someone else/gift,Yes,5.63,2,0.19,0.5,0.12,0.02,0,0
111255,12140000,7,19,Dinner,From someone else/gift,Yes,10,34,0.27,0.86,0.86,3.39,0,0
111255,92101000,7,8,Breakfast,Store - grocery/supermarket,Yes,510,5,0.61,0,0,0.1,204,0
111255,24208500,7,8,Breakfast,Store - grocery/supermarket,Yes,11,40,3.25,0.47,0.47,2.85,0,0
111255,71202500,7,12,Lunch,From someone else/gift,No,26.56,148,1.78,14.19,0.09,9.38,0,0
111255,83107000,7,12,Lunch,From someone else/gift,No,14,95,0.13,0.08,0.08,10.48,0,0
111255,91405000,7,8,Breakfast,Store - grocery/supermarket,Yes,20,24,0.11,5.92,0.68,0,0,0
111255,94100100,7,21,Drink,Store - grocery/supermarket,Yes,315,0,0,0,0,0,0,0
111255,51300110,7,12,Lunch,From someone else/gift,No,72,183,8.86,31.03,3.18,2.56,0,0
111255,25230220,7,12,Lunch,From someone else/gift,No,28,30,4.68,0.08,0,1.04,0,0
111255,92410350,7,12,Lunch,From someone else/gift,No,471.5,5,0.57,0.57,0,0,0,0
111255,81101520,7,8,Breakfast,Store - grocery/supermarket,Yes,4.67,23,0.15,0,0,2.57,0,0
111255,51301020,7,8,Breakfast,Store - grocery/supermarket,Yes,25,75,2.93,13.06,1.57,1.25,0,0
111255,75113000,7,19,Dinner,From someone else/gift,Yes,0.73,0,0.01,0.02,0.01,0,0,0
111255,74101000,7,19,Dinner,From someone else/gift,Yes,11.25,2,0.1,0.44,0.3,0.02,0,0
111255,73101010,7,19,Dinner,From someone else/gift,Yes,7.5,3,0.07,0.72,0.36,0.02,0,0
111255,31105030,7,8,Breakfast,Store - grocery/supermarket,Yes,55,105,6.44,0.37,0.19,8.46,0,0
111257,94100100,5,8,Supper,Store - grocery/supermarket,Yes,600,0,0,0,0,0,0,0
111257,71200400,5,23,Snack,Store - grocery/supermarket,Yes,32.81,154,1.64,23.43,1.64,5.97,0,0
111257,58101930,5,19,Dinner,Restaurant fast food/pizza,Yes,420,748,31.45,68.88,7.56,39.21,0,0
111258,56205002,6,20,Dinner,Store - grocery/supermarket,Yes,326,491,8.47,88.65,0.16,10.18,0,0
111258,58106320,6,15,Lunch,Restaurant fast food/pizza,No,54.75,145,6.14,15.34,2,6.59,0,0
111258,94000100,6,15,Lunch,NA,No,60,0,0,0,0,0,0,0
111258,53206000,6,17,Snack,Store - grocery/supermarket,Yes,15,74,0.77,9.8,4.94,3.71,2,0
111258,11111000,6,22,Drink,Store - grocery/supermarket,Yes,274.5,165,9,12.82,13.2,8.78,0,0
111258,94100100,6,20,Dinner,Mail order purchase,Yes,105,0,0,0,0,0,0,0
111258,24100000,6,20,Dinner,Store - grocery/supermarket,Yes,33.75,55,9.04,0,0,2.15,0,0
111258,11111000,6,12,Brunch,Store - grocery/supermarket,Yes,152.5,92,5,7.12,7.34,4.88,0,0
111258,31103010,6,9,Breakfast,Store - grocery/supermarket,Yes,50,72,6.28,0.36,0.19,4.76,0,0
111258,11111000,6,5,Drink,Store - grocery/supermarket,Yes,274.5,165,9,12.82,13.2,8.78,0,0
111258,71220000,6,11,Snack,Store - grocery/supermarket,Yes,39.38,195,1.86,23.31,2.72,10.46,0,0
111260,11111000,2,19,Drink,Store - grocery/supermarket,Yes,152.5,92,5,7.12,7.34,4.88,0,0
111260,57135000,2,8,Breakfast,Store - grocery/supermarket,Yes,50.75,181,3.81,42.68,4.82,0.2,0,0
111260,11111000,2,8,Breakfast,Store - grocery/supermarket,Yes,294.85,177,9.67,13.77,14.18,9.44,0,0
111260,56205006,2,18,Dinner,Store - grocery/supermarket,Yes,81.5,116,2.12,22.18,0.04,1.73,0,0
111260,21304110,2,18,Dinner,Store - grocery/supermarket,Yes,15,70,3.21,0,0,6.25,0,0
111260,24203020,2,12,Lunch,Store - grocery/supermarket,Yes,45,91,12.09,0,0,4.49,0,0
111260,92305180,2,12,Lunch,Store - grocery/supermarket,Yes,105,1,0.06,0.18,0.02,0,1,0
111260,28500040,2,18,Dinner,Store - grocery/supermarket,Yes,5,3,0.19,0.24,0.01,0.12,0,0
111260,54401081,2,15,Snack,Store - grocery/supermarket,Yes,26.25,147,1.54,14.05,0.84,9.45,0,0
111260,94000100,2,10,Drink,NA,Yes,150,0,0,0,0,0,0,0
111260,91745010,2,14,Snack,Store - grocery/supermarket,Yes,58.5,232,0,57.86,34.5,0,0,0
111260,58145112,2,12,Lunch,Store - grocery/supermarket,Yes,301.88,536,14.01,66.92,10.34,24.05,0,0
